Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,
2022-01-04,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-04,Buenos Aires,Mujer,35,Peruana,No,No,No,No,Si,No,No,No,No,No,No,No,,,
2022-01-04,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Neuquén,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,,
2022-01-04,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-01-04,Mendoza,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,29,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,31,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Misiones,Mujer,41,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-01-04,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Jujuy,Mujer,29,,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-01-04,Chubut,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Santiago Del Estero,Mujer,50,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Tucumán,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,62,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-04,Buenos Aires,Mujer,26,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Buenos Aires,Mujer,23,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,67,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Buenos Aires,Mujer,48,Paraguaya,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Mujer,
2022-01-04,Buenos Aires,Mujer,24,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,20,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,35,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Buenos Aires,Mujer,57,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-04,Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Buenos Aires,Mujer,31,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,19,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,27,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,Si,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,39,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,50,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,38,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-04,Ciudad Autónoma de Buenos Aires,Mujer,63,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Santa Fe,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,,
2022-01-05,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Cordoba,Mujer,34,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-01-05,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Mendoza,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-01-05,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-05,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Misiones,Mujer,74,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-05,Buenos Aires,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-01-05,Tucumán,Mujer,17,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Chaco,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
2022-01-05,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,34,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Tucumán,Mujer,33,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,San Luis,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Mendoza,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-05,Santa Fe,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,40,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,33,,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,48,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,18,,No,No,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-01-05,Buenos Aires,Mujer,,Venezolana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-05,Buenos Aires,Mujer,20,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,36,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,38,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,45,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,28,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon Trans,
2022-01-05,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,50,,No,Si,No,No,Si,Si,No,No,No,No,No,No,,Varon,
2022-01-05,Buenos Aires,Mujer,34,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,35,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,34,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-05,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Cordoba,Mujer,,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Tucumán,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-01-06,Cordoba,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-01-06,Buenos Aires,Mujer,28,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-01-06,Misiones,Mujer,38,,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-01-06,Buenos Aires,Mujer,61,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Santa Fe,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Cordoba,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,27,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,23,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-06,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-06,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Varon,21,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Mendoza,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-06,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Cordoba,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,38,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,45,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,79,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,34,Peruana,Si,Si,Si,Si,Si,Si,Si,No,Si,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,32,Chilena,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,25,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,16,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,38,Colombiana,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Otro,
2022-01-06,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,42,,No,Si,No,No,No,Si,Si,No,No,No,No,No,Otro familiar,Otro,
2022-01-06,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,35,Boliviana,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,47,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-06,Ciudad Autónoma de Buenos Aires,Mujer,13,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-06,,,,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,,
2022-01-06,Ciudad Autónoma de Buenos Aires,,46,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-01-06,,,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-06,Ciudad Autónoma de Buenos Aires,,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-01-07,Chaco,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Misiones,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,La Rioja,Mujer,43,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,San Juan,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,,
2022-01-07,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,San Juan,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,San Juan,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,,
2022-01-07,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
2022-01-07,Río Negro,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-01-07,Neuquén,Mujer,34,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
2022-01-07,Misiones,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,La Rioja,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,34,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Santa Fe,Transgenero,25,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-07,Ciudad Autónoma de Buenos Aires,Mujer,24,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Cordoba,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Santa Fe,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,San Juan,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,21,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Mujer,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer,
2022-01-07,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,33,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,45,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-07,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,,,Si,Si,No,No,Si,No,No,No,No,No,No,No,,Varon,
2022-01-07,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,33,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-01-07,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,51,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-07,Buenos Aires,Mujer,45,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,58,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-07,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-07,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-07,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
